0.1,-24.192604848262324,-24.18399257358173
0.6028776978417266,-24.192519057684468,-24.14066556383333
1.1057553956834532,-24.192297652637794,-24.09722175784416
1.6086330935251798,-24.19194429398116,-24.053847836461635
2.1115107913669067,-24.191461471969518,-24.010243369920925
2.614388489208633,-24.190838647309977,-23.966518834037206
3.1172661870503595,-24.190102852226566,-23.922873266498343
3.6201438848920864,-24.189225667543635,-23.879275060779836
4.123021582733813,-24.188223651237386,-23.83534759449116
4.625899280575539,-24.187090404077146,-23.79151294248029
5.1287769784172665,-24.185786455014046,-23.74725801284666
5.631654676258993,-24.184407631476923,-23.70337950479738
6.134532374100719,-24.18284785626241,-23.659216591554227
6.637410071942446,-24.181142649952715,-23.615136749511446
7.140287769784172,-24.17929237637189,-23.570851380537302
7.6431654676258995,-24.177302990261477,-23.52661747587965
8.146043165467626,-24.17515471265142,-23.48201579338898
8.648920863309353,-24.17283262919527,-23.4373245603143
9.151798561151079,-24.17035298203799,-23.3927584331971
9.654676258992806,-24.167748246129886,-23.348003104256907
10.157553956834532,-24.16503180158393,-23.302776388252774
10.660431654676259,-24.16198450329129,-23.258315698467364
11.163309352517986,-24.15891628220012,-23.212825604064054
11.666187050359712,-24.15560841226746,-23.16829330819868
12.16906474820144,-24.152119283831578,-23.12411129730168
12.671942446043165,-24.148482613375155,-23.07846664176151
13.174820143884892,-24.144623338044347,-23.03244284365417
13.67769784172662,-24.140633600624845,-22.987143795979105
14.180575539568345,-24.13639403772042,-22.94101526226848
14.683453237410072,-24.132061910532126,-22.89572245767849
15.1863309352518,-24.127515180887315,-22.849590620594814
15.689208633093525,-24.122727502525677,-22.803783967306966
16.19208633093525,-24.11767147246641,-22.75803953218521
16.69496402877698,-24.112510326221905,-22.71166180970231
17.197841726618705,-24.107096505425883,-22.666551365918448
17.70071942446043,-24.10146438637622,-22.618099437540085
18.20359712230216,-24.095637988806594,-22.57256950078787
18.706474820143885,-24.089651415366312,-22.525785791289834
19.20935251798561,-24.083327091430938,-22.47908645923423
19.712230215827336,-24.076956028876896,-22.432477539991254
20.215107913669065,-24.070446907287582,-22.38589943105721
20.71798561151079,-24.063572275341294,-22.337478893303846
21.220863309352517,-24.05639788122147,-22.291298102987223
21.723741007194246,-24.049146633406856,-22.243108123037278
22.22661870503597,-24.041594441378603,-22.19728196863246
22.729496402877697,-24.033938947341774,-22.14928400052176
23.232374100719426,-24.025902943200155,-22.10171403489971
23.73525179856115,-24.017581126534065,-22.052418997260055
24.238129496402877,-24.00891437773046,-22.005625271916376
24.741007194244606,-24.000646811561747,-21.955114360354436
25.24388489208633,-23.991618717067947,-21.905841489192973
25.746762589928057,-23.982693779761426,-21.859616544554704
26.249640287769783,-23.97325038622258,-21.809733855555105
26.75251798561151,-23.963547882541985,-21.761391538831425
27.255395683453237,-23.954016006766587,-21.71011322777804
27.758273381294963,-23.94375778831625,-21.661879314890317
28.261151079136692,-23.93378524521387,-21.612320104082684
28.764028776978417,-23.92331152151613,-21.560782935704257
29.266906474820143,-23.912562916899986,-21.511602166324973
